text,label,label_text,bvid,time
一个人的时候会很想说很多事情,1,neutral,BV1tbq3YVErZ,11.326
风雨做旧江南景，落叶三里往北风,1,neutral,BV11VA6z2Eaj,26.08
你这视频是伊朗人做的吗,1,neutral,BV1gXPjzdEMg,290.629
咋感觉寡白白的没啥食欲,0,negative,BV1PiQZBvEbV,133.496
逐渐刻入DNA,1,neutral,BV1GJ411x7h7,23.834
哈哈怪不的这么穷,1,neutral,BV1gXPjzdEMg,92.234
没有了解过,1,neutral,BV1Ey4y1874y,91.205
闻香识女人第二次上？,1,neutral,BV1MswJzREbd,484.542
格莱美来了,2,positive,BV1tbq3YVErZ,9.272
凯蒂猫的勺子，有点萌,2,positive,BV1PiQZBvEbV,381.619
阿契美尼德王朝,1,neutral,BV1gXPjzdEMg,26.52
除了潮湿，其他的就是在潮湿的路上,1,neutral,BV11VA6z2Eaj,26.775
上头,2,positive,BV1tbq3YVErZ,18.384
政教合一是没救的,1,neutral,BV1gXPjzdEMg,77.765
不好听，头都大了,0,negative,BV1tbq3YVErZ,20.47
我爸刚弄死他,1,neutral,BV1ih41147Z6,76.977
这一段好像Ladygaga的一首,1,neutral,BV1tbq3YVErZ,43.708
开局APT,1,neutral,BV1tbq3YVErZ,24.812
我报赣南师大,1,neutral,BV1ih41147Z6,13.623
请开启2倍速食用,1,neutral,BV1ih41147Z6,0.781
我报赣南师大,1,neutral,BV1ih41147Z6,6.097
咋换声优了？,1,neutral,BV1gXPjzdEMg,16.467
好像看过,1,neutral,BV1gXPjzdEMg,37.39
紧跟时事,1,neutral,BV1gXPjzdEMg,1.102
我是爱吃辣的,1,neutral,BV1PiQZBvEbV,326.323
我报赣南师大,1,neutral,BV1ih41147Z6,28.862
这个真好看 ...让雷诺的片都不错,2,positive,BV1MswJzREbd,63.382
年轻人有想法,2,positive,BV1gXPjzdEMg,231.867
波斯美女世界有名,1,neutral,BV1gXPjzdEMg,277.678
伊朗女孩儿好漂亮,2,positive,BV1gXPjzdEMg,267.02
游戏人生出第二季！！！,2,positive,BV1GJ411x7h7,17.516
《你 被 骗 了》,1,neutral,BV1GJ411x7h7,0.0
以色列这么小啊,1,neutral,BV1gXPjzdEMg,223.196
真美,2,positive,BV11VA6z2Eaj,13.371
《愿者上钩》,1,neutral,BV1GJ411x7h7,6.72
APTPTAPTAPTAPTAPTOO huh,1,neutral,BV1tbq3YVErZ,45.937
封建皇帝和宰相,1,neutral,BV1gXPjzdEMg,91.205
火星老仙,1,neutral,BV1tbq3YVErZ,23.528
阿富汗和我们接壤的,1,neutral,BV1gXPjzdEMg,70.041
一阵强劲的音乐响起,1,neutral,BV1ih41147Z6,0.093
就这么水灵灵的亲上了！！！,2,positive,BV1tbq3YVErZ,76.922
西北实名羡慕,2,positive,BV11VA6z2Eaj,15.117
太有那味了,2,positive,BV1gXPjzdEMg,291.396
3天没太阳，人就开始心烦气躁,0,negative,BV11VA6z2Eaj,15.58
官方正版,1,neutral,BV1GJ411x7h7,0.19
我靠。,1,neutral,BV1tbq3YVErZ,141.048
掌声送给社会人,2,positive,BV1MswJzREbd,68.453
江南？,1,neutral,BV1gXPjzdEMg,44.239
wa阿帕图,1,neutral,BV1tbq3YVErZ,85.964
赵本山,1,neutral,BV1tbq3YVErZ,93.956
没有了解过,1,neutral,BV1Ey4y1874y,92.761
霍格沃茨海峡,1,neutral,BV1gXPjzdEMg,202.284
？？？？？江南,1,neutral,BV1gXPjzdEMg,47.971
看过,1,neutral,BV1gXPjzdEMg,46.386
《 韩    信 》,1,neutral,BV1ih41147Z6,112.52
我报赣南师大,1,neutral,BV1ih41147Z6,8.26
雪白的大腿~,2,positive,BV1ih41147Z6,198.409
栩栩如生,2,positive,BV1gXPjzdEMg,92.831
我爸刚弄死他,1,neutral,BV1ih41147Z6,75.278
下雨天和拖鞋更配哦,1,neutral,BV11VA6z2Eaj,15.73
大胆,1,neutral,BV11VA6z2Eaj,78.811
好转,2,positive,BV1MswJzREbd,202.771
炮打总统部,1,neutral,BV1gXPjzdEMg,118.074
我报赣南师大,1,neutral,BV1ih41147Z6,9.573
我爸刚弄死他,1,neutral,BV1ih41147Z6,73.024
小昭,1,neutral,BV1gXPjzdEMg,234.8
hhhhhh,2,positive,BV1GJ411x7h7,4.861
GTA6,2,positive,BV1GJ411x7h7,104.446
这水质无敌了，鱼肯定好吃,2,positive,BV11VA6z2Eaj,21.854
apt-1,1,neutral,BV1tbq3YVErZ,36.93
山东每年也会有段时间在烟雨中,1,neutral,BV11VA6z2Eaj,7.229
荷东磁带有这首,1,neutral,BV1GJ411x7h7,6.721
高原山地占主,1,neutral,BV1gXPjzdEMg,2.5
波斯人,1,neutral,BV1gXPjzdEMg,10.287
沙特为什么不挖人工河道,1,neutral,BV1gXPjzdEMg,208.427
国家也不富,1,neutral,BV1gXPjzdEMg,293.95
看着像是鸭子的某个器官啊,1,neutral,BV1PiQZBvEbV,150.293
紧跟时事。,1,neutral,BV1gXPjzdEMg,11.159
韩国唐氏女点名起手,1,neutral,BV1tbq3YVErZ,0.76
和泰国差不多,1,neutral,BV1gXPjzdEMg,98.575
跟发疯一样，但我喜欢,2,positive,BV1tbq3YVErZ,123.869
我报赣南师大,1,neutral,BV1ih41147Z6,3.252
哈哈怪不的这么穷,1,neutral,BV1gXPjzdEMg,92.234
我报赣南师大,1,neutral,BV1ih41147Z6,25.708
好看，但也就仅限于看看,1,neutral,BV11VA6z2Eaj,21.864
科目二过了,2,positive,BV1GJ411x7h7,196.865
拧巴的体制,1,neutral,BV1gXPjzdEMg,79.86
北方大佬们快来啊！风湿等着你们,2,positive,BV11VA6z2Eaj,28.784
这些文化可带来不了一点凝聚力啊,1,neutral,BV1gXPjzdEMg,243.673
本山玩摇滚了,1,neutral,BV1tbq3YVErZ,44.051
apt,1,neutral,BV1tbq3YVErZ,164.897
明教,1,neutral,BV1gXPjzdEMg,21.802
发过再学习呗,1,neutral,BV1gXPjzdEMg,109.08
nb,2,positive,BV1GJ411x7h7,4.82
gg,1,neutral,BV1GJ411x7h7,143.822
弹幕好天真，有点蠢,0,negative,BV1gXPjzdEMg,163.503
湿气太重,1,neutral,BV11VA6z2Eaj,0.261
这句话真的明白太晚,1,neutral,BV1MswJzREbd,389.762
你被骗了,1,neutral,BV1GJ411x7h7,21.68
我不行了,2,positive,BV11VA6z2Eaj,96.792
1亿预定,2,positive,BV1GJ411x7h7,5.083
而是他确实说话不算数,1,neutral,BV1gXPjzdEMg,113.063
阿富汗和我们接壤的,1,neutral,BV1gXPjzdEMg,70.041
霍格沃茨海峡,1,neutral,BV1gXPjzdEMg,202.284
太吵了,0,negative,BV11VA6z2Eaj,7.294
通俗点来说，就是君主制,1,neutral,BV1gXPjzdEMg,86.231
爷爷爷爷爷,1,neutral,BV1tbq3YVErZ,114.18
去你的吧这种比方可打不得,0,negative,BV1gXPjzdEMg,56.075
我爸刚弄死他,1,neutral,BV1ih41147Z6,6.014
在我心里是风声,1,neutral,BV1tbq3YVErZ,93.593
江南？,1,neutral,BV1gXPjzdEMg,44.239
其实是27个,1,neutral,BV1gXPjzdEMg,195.522
我爸刚弄死他,1,neutral,BV1ih41147Z6,81.62
我报赣南师大,1,neutral,BV1ih41147Z6,15.1
助力1亿,1,neutral,BV1GJ411x7h7,4.528
江南月色甚美。,2,positive,BV11VA6z2Eaj,16.419
kksk,1,neutral,BV1tbq3YVErZ,71.155
GTA6,1,neutral,BV1GJ411x7h7,33.151
《PCL2之千万别点》,1,neutral,BV1GJ411x7h7,4.442
牛肚 虽迟但到,1,neutral,BV1PiQZBvEbV,204.554
衣服都发臭了,0,negative,BV11VA6z2Eaj,46.833
apt,1,neutral,BV1tbq3YVErZ,8.074
就是谁都不服谁之大戏班子,1,neutral,BV1gXPjzdEMg,82.346
素质这一块儿，越穷越没有,1,neutral,BV1PiQZBvEbV,35.224
如履薄冰都是自己做的,1,neutral,BV1rfwXz6Eih,130.873
歌是周杰伦的红尘客栈,1,neutral,BV11VA6z2Eaj,128.371
快一亿播放，继续冲刺。,2,positive,BV1GJ411x7h7,1.248
我报赣南师大,1,neutral,BV1ih41147Z6,3.884
江南烟雨 配个粤语的歌？？,1,neutral,BV11VA6z2Eaj,8.162
浑身起湿疹了,0,negative,BV11VA6z2Eaj,25.803
江南烟雨～任平生海棠经雨胭脂透,2,positive,BV11VA6z2Eaj,1.802
弹幕好天真，有点蠢,0,negative,BV1gXPjzdEMg,163.503
同感，觉得看过,1,neutral,BV1gXPjzdEMg,41.035
说一般的是你没那个境界,1,neutral,BV1MswJzREbd,546.911
这段好熟悉啊,1,neutral,BV1tbq3YVErZ,38.626
源石（,1,neutral,BV1gXPjzdEMg,276.018
只是位置比喻，不是真的江南,1,neutral,BV1gXPjzdEMg,47.468
钟若嵋别看啦,1,neutral,BV1tbq3YVErZ,5.012
风景绝了，BGM拉完了,2,positive,BV11VA6z2Eaj,13.975
伊朗研发核弹能不制裁他吗？,1,neutral,BV1gXPjzdEMg,298.644
北方人也很喜欢雪哈哈哈,2,positive,BV11VA6z2Eaj,114.281
PCL启动器：你被骗了,1,neutral,BV1GJ411x7h7,78.078
好听！APT APT~,2,positive,BV1tbq3YVErZ,1.325
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.787
这段好像在罪恶都市里听到过,1,neutral,BV1GJ411x7h7,51.284
愿世界和平!,2,positive,BV1rfwXz6Eih,148.231
J O J O 第 六 部 ：石 之 海  更 新,2,positive,BV1GJ411x7h7,2.34
思想是主体吗（doge ）,1,neutral,BV1ih41147Z6,122.194
我报赣南师大,1,neutral,BV1ih41147Z6,27.152
i am zhe king of 这,2,positive,BV1MswJzREbd,79.49
我自愿的,1,neutral,BV1GJ411x7h7,4.042
高原山地占主,1,neutral,BV1gXPjzdEMg,2.5
旧视频新发,1,neutral,BV1gXPjzdEMg,56.296
根正苗红,2,positive,BV1gXPjzdEMg,13.204
湿衣服：这把高端局,1,neutral,BV11VA6z2Eaj,17.631
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.886
好看,2,positive,BV11VA6z2Eaj,10.24
还有啊,1,neutral,BV1PiQZBvEbV,171.481
哈？阿富汗这么富？,1,neutral,BV1gXPjzdEMg,43.024
破亿预订,2,positive,BV1GJ411x7h7,2.005
我爸刚弄死他,1,neutral,BV1ih41147Z6,6.996
Hi nzh,1,neutral,BV1tbq3YVErZ,164.253
太美了，作为东北人没见过的美景,2,positive,BV11VA6z2Eaj,117.255
我报赣南师大,1,neutral,BV1ih41147Z6,24.172
很上头哇 啊哈哈,2,positive,BV1tbq3YVErZ,23.94
你被骗啦,1,neutral,BV1GJ411x7h7,11.799
不文明手势,1,neutral,BV1tbq3YVErZ,68.931
出门肯定烦,0,negative,BV11VA6z2Eaj,27.448
制裁的国家富不了,1,neutral,BV1gXPjzdEMg,293.896
"APT,APT",1,neutral,BV1tbq3YVErZ,11.751
简称：差生文具多~,1,neutral,BV1gXPjzdEMg,74.562
伊朗的头巾轻轻搭上就可以,1,neutral,BV1rfwXz6Eih,80.668
超损画质,0,negative,BV1tbq3YVErZ,16.0
说的好像以色列不信伊斯兰教似的,1,neutral,BV1gXPjzdEMg,1.308
腺苷磷酸三,1,neutral,BV1tbq3YVErZ,0.391
懂了,1,neutral,BV1gXPjzdEMg,211.944
加油,2,positive,BV11VA6z2Eaj,17.245
A～～～～～～～,1,neutral,BV1ih41147Z6,81.04
The way way,1,neutral,BV1tbq3YVErZ,105.842
幸好生在中国,2,positive,BV1rfwXz6Eih,153.773
见鞋识人,1,neutral,BV1GJ411x7h7,0.0
很好，适合我,2,positive,BV1dSwJzqELE,162.016
阿拉伯数字,1,neutral,BV1gXPjzdEMg,23.389
就是谁都不服谁之大戏班子,1,neutral,BV1gXPjzdEMg,82.346
愿世界和平，愿孩子们快乐长大,2,positive,BV1rfwXz6Eih,217.672
波斯人，可不是阿拉伯国家,1,neutral,BV1gXPjzdEMg,8.554
《 幸 运 星 》 第 二 季 预 告,1,neutral,BV1GJ411x7h7,15.671
我报赣南师大,1,neutral,BV1ih41147Z6,3.095
在哪啊你在哪,1,neutral,BV1tbq3YVErZ,95.209
舒服了,2,positive,BV1tbq3YVErZ,72.739
我爸刚弄死他,1,neutral,BV1ih41147Z6,0.816
紧跟时事,1,neutral,BV1gXPjzdEMg,1.102
Hold on等待了,1,neutral,BV1tbq3YVErZ,120.379
乾坤大挪移心法也丢了,1,neutral,BV1gXPjzdEMg,46.956
神力科莎免费安装包,1,neutral,BV1GJ411x7h7,41.26
什么破歌,0,negative,BV1tbq3YVErZ,55.166
他们为什么,1,neutral,BV1tbq3YVErZ,138.3
恭喜你，你被骗了,1,neutral,BV1GJ411x7h7,3.747
我报赣南师大,1,neutral,BV1ih41147Z6,3.696
holy shit,2,positive,BV1GJ411x7h7,17.107
吹杨？,1,neutral,BV1tbq3YVErZ,40.937
这视频是重新发的？,1,neutral,BV1gXPjzdEMg,39.011
期待破亿,2,positive,BV1GJ411x7h7,4.414
天呐这首阿帕兹也太洗脑了吧,2,positive,BV1tbq3YVErZ,1.904
开头图片：你已急哭,1,neutral,BV1gXPjzdEMg,0.898
2026年考古,1,neutral,BV1ih41147Z6,10.074
这里当时看哭了。。。,2,positive,BV1MswJzREbd,122.166
彩英美,2,positive,BV1tbq3YVErZ,20.4
我幼儿园电视放小苹果就是这个,1,neutral,BV1DT4y1N7Bk,17.059
咋还有酱牛肉,1,neutral,BV1PiQZBvEbV,170.809
回过头来看是很潮,2,positive,BV1ih41147Z6,197.888
没有了解过,1,neutral,BV1Ey4y1874y,91.418
很好，适合我,2,positive,BV1dSwJzqELE,162.336
我无敌拖鞋随便湿,2,positive,BV11VA6z2Eaj,144.798
流氓国家,1,neutral,BV1gXPjzdEMg,5.308
アプト アプト,1,neutral,BV1tbq3YVErZ,84.285
姜子牙 陈亚楠 恁都gay 恁都gay。,1,neutral,BV1tbq3YVErZ,0.249
腿好细,2,positive,BV1tbq3YVErZ,120.533
原神100级了,1,neutral,BV1GJ411x7h7,79.735
天空之城,1,neutral,BV1MswJzREbd,320.491
我报赣南师大,1,neutral,BV1ih41147Z6,2.979
紧跟时事,1,neutral,BV1gXPjzdEMg,301.822
看懂了,1,neutral,BV1gXPjzdEMg,89.492
申遗！,2,positive,BV1MswJzREbd,301.286
哔哩哔哩 - ( ゜- ゜)つロ 乾杯~,2,positive,BV1tbq3YVErZ,76.448
我爸刚弄死他,1,neutral,BV1ih41147Z6,78.671
潮湿的一批,1,neutral,BV11VA6z2Eaj,25.172
Blackpink,1,neutral,BV1tbq3YVErZ,15.38
腺苷三磷酸,1,neutral,BV1tbq3YVErZ,61.6
↓真出了,1,neutral,BV1GJ411x7h7,2.536
生 活 必 需 品,1,neutral,BV1GJ411x7h7,0.0
阿富汗以前很富的,1,neutral,BV1gXPjzdEMg,50.79
堵桥来,1,neutral,BV1GJ411x7h7,94.765
再努努力，还差287.5万就能破亿播放了,2,positive,BV1GJ411x7h7,1.081
还是印度版好听,2,positive,BV1tbq3YVErZ,124.022
我爸刚弄死他,1,neutral,BV1ih41147Z6,7.454
第一眼看成ATP的赞我（我也是）,2,positive,BV1tbq3YVErZ,0.0
暗瘾！,1,neutral,BV11VA6z2Eaj,8.018
我报赣南师大,1,neutral,BV1ih41147Z6,14.771
不都是“蚯蚓干”文字吗？,1,neutral,BV1gXPjzdEMg,61.184
好像看过。。,1,neutral,BV1gXPjzdEMg,25.746
朴彩英唯一主唱朴彩英唯一主唱,2,positive,BV1tbq3YVErZ,92.341
我报赣南师大,1,neutral,BV1ih41147Z6,2.196
真的很烦诶,0,negative,BV11VA6z2Eaj,32.42
就是谁都不服谁之大戏班子,1,neutral,BV1gXPjzdEMg,82.346
伊朗大学女性很多,1,neutral,BV1gXPjzdEMg,266.447
我报赣南师大,1,neutral,BV1ih41147Z6,7.526
我报赣南师大,1,neutral,BV1ih41147Z6,11.136
这场景小时候老家有，现在都没了,1,neutral,BV11VA6z2Eaj,69.993
半夜刷到，虐自己,0,negative,BV1PiQZBvEbV,13.98
我报赣南师大,1,neutral,BV1ih41147Z6,21.277
流氓国家,1,neutral,BV1gXPjzdEMg,5.308
将军,1,neutral,BV1gXPjzdEMg,101.677
请收下我的膝盖,2,positive,BV1tbq3YVErZ,133.824
我报赣南师大,1,neutral,BV1ih41147Z6,6.634
有点熟悉了,1,neutral,BV1gXPjzdEMg,289.958
白宫不是美国的吗？,1,neutral,BV1PiQZBvEbV,362.5
那是因为把人消除了吧,1,neutral,BV11VA6z2Eaj,71.401
波斯,1,neutral,BV1gXPjzdEMg,12.13
赵本山什么时候跑去唱歌了？？？,1,neutral,BV1tbq3YVErZ,38.172
打过去ctm,0,negative,BV1PiQZBvEbV,43.107
年轻人有想法,2,positive,BV1gXPjzdEMg,231.867
我报赣南师大,1,neutral,BV1ih41147Z6,4.457
R T X 1 1 4 5 1 4 上 市 啦 ！,2,positive,BV1GJ411x7h7,132.605
神秘眼睛女,1,neutral,BV11VA6z2Eaj,91.216
i am zhe king of zhe world！,2,positive,BV1MswJzREbd,79.233
政教合一的国家不会多好,1,neutral,BV1gXPjzdEMg,119.568
绵绵细雨,1,neutral,BV11VA6z2Eaj,26.411
红烧肉大都带皮吧,1,neutral,BV1PiQZBvEbV,135.756
哮喘变肺痨,1,neutral,BV11VA6z2Eaj,129.148
现在看只有一个声音了,1,neutral,BV1gXPjzdEMg,146.683
我报赣南师大,1,neutral,BV1ih41147Z6,9.337
这可不是石油诅咒别乱用,1,neutral,BV1gXPjzdEMg,294.373
我还以为我真的被你骗了,1,neutral,BV1GJ411x7h7,6.327
跳伞00：00,1,neutral,BV1GJ411x7h7,16.906
波斯人,1,neutral,BV1gXPjzdEMg,10.287
哪个国家不分解？？？,1,neutral,BV1gXPjzdEMg,264.305
君主立宪实君版？,1,neutral,BV1gXPjzdEMg,101.027
都想嘉兴的那条希望之舟再次开航,2,positive,BV11VA6z2Eaj,33.12
我报赣南师大,1,neutral,BV1ih41147Z6,11.153
我爸刚弄死他,1,neutral,BV1ih41147Z6,69.972
万敌是版本主推,1,neutral,BV1GJ411x7h7,74.888
以色列这么小啊,1,neutral,BV1gXPjzdEMg,223.196
BGM好有感觉,2,positive,BV1rfwXz6Eih,196.805
含星爷量大 好评,2,positive,BV1MswJzREbd,531.964
这不是美国吗,1,neutral,BV1gXPjzdEMg,140.978
哪个国家不分解？？？,1,neutral,BV1gXPjzdEMg,264.305
进  击  的  巨  人  第  四  季  重  画,1,neutral,BV1GJ411x7h7,82.22
萨珊王朝,1,neutral,BV1gXPjzdEMg,19.2
离着我们很近,1,neutral,BV1gXPjzdEMg,10.293
UP主阅片量还是少,0,negative,BV1MswJzREbd,280.668
热乎,1,neutral,BV1gXPjzdEMg,2.169
是一个看不起中国的国家,1,neutral,BV1gXPjzdEMg,0.433
西湖,1,neutral,BV11VA6z2Eaj,164.454
还没有,1,neutral,BV1rfwXz6Eih,6.196
拧巴的体制,1,neutral,BV1gXPjzdEMg,79.86
我报赣南师大,1,neutral,BV1ih41147Z6,4.513
拼好歌,2,positive,BV1tbq3YVErZ,133.096
酸萝卜必吃,2,positive,BV1PiQZBvEbV,249.975
有点熟悉了,1,neutral,BV1gXPjzdEMg,289.958
被龙猫骗了,1,neutral,BV1GJ411x7h7,5.646
是流动的,1,neutral,BV1tbq3YVErZ,11.325
天晴了雨停了你觉得你又行了？,0,negative,BV1DT4y1N7Bk,136.545
雨之国是吧,1,neutral,BV1gXPjzdEMg,222.201
鬼知道这个片段我看了多少遍,1,neutral,BV1tbq3YVErZ,7.7
全是霉啊旁友们,0,negative,BV11VA6z2Eaj,28.007
一会你就发现赞早了,0,negative,BV1gXPjzdEMg,291.396
《谏山创出新作了》,1,neutral,BV1GJ411x7h7,101.688
一天洗三次澡，不得,1,neutral,BV11VA6z2Eaj,39.041
君喜欢吃莲菜,1,neutral,BV1PiQZBvEbV,540.896
这不穿个秀禾拍个照不是很认可啊,0,negative,BV11VA6z2Eaj,20.298
大忽悠，没事走两步,1,neutral,BV1tbq3YVErZ,78.393
旧视频新发,1,neutral,BV1gXPjzdEMg,56.296
阿“富”汗,1,neutral,BV1gXPjzdEMg,47.779
火星老仙，法力无边,2,positive,BV1tbq3YVErZ,58.844
显 卡 原 价 出 售,1,neutral,BV1GJ411x7h7,55.264
随机初始化或者使用word to vector,1,neutral,BV1Ey4y1874y,229.911
还不都是自己给自己下的套,1,neutral,BV1gXPjzdEMg,226.353
发过再学习呗,1,neutral,BV1gXPjzdEMg,109.08
哈？阿富汗这么富？,1,neutral,BV1gXPjzdEMg,43.024
烦死了，天天下雨,0,negative,BV11VA6z2Eaj,14.927
我报赣南师大,1,neutral,BV1ih41147Z6,11.716
家人带我，三万次了哦,1,neutral,BV1ih41147Z6,45.059
封建的制度必将灭亡,1,neutral,BV1gXPjzdEMg,115.303
是不是发过一次了,1,neutral,BV1gXPjzdEMg,45.55
美国身份不复杂么？,1,neutral,BV1gXPjzdEMg,9.767
江南是土耳其,1,neutral,BV1gXPjzdEMg,59.807
所以总统有个卵用。,1,neutral,BV1gXPjzdEMg,133.989
我爸刚弄死他,1,neutral,BV1ih41147Z6,70.234
马辣也辣,1,neutral,BV1PiQZBvEbV,64.08
喜欢的私募,2,positive,BV1tbq3YVErZ,1.845
我的膝关节已经隐隐作痛了,1,neutral,BV11VA6z2Eaj,25.035
1000万预定,2,positive,BV1GJ411x7h7,17.721
太美了,2,positive,BV1rfwXz6Eih,81.25
大潮币,1,neutral,BV11VA6z2Eaj,18.731
喜欢下雨,2,positive,BV11VA6z2Eaj,13.875
我报赣南师大,1,neutral,BV1ih41147Z6,23.772
江南在哪呢,1,neutral,BV1gXPjzdEMg,45.391
@汪苏泷,1,neutral,BV1GJ411x7h7,42.409
我的胳了捭子又疼了,1,neutral,BV11VA6z2Eaj,24.28
我报赣南师大,1,neutral,BV1ih41147Z6,9.551
风纪委员33娘被封号了,1,neutral,BV1GJ411x7h7,141.029
乌镇,1,neutral,BV11VA6z2Eaj,18.392
官。。。官方?,1,neutral,BV1tbq3YVErZ,30.7
又上当了,0,negative,BV1GJ411x7h7,12.351
PCL.....,1,neutral,BV1GJ411x7h7,34.636
霍格沃茨海峡,1,neutral,BV1gXPjzdEMg,202.284
君带了头牛,1,neutral,BV1PiQZBvEbV,166.905
内涵段子（不是）,1,neutral,BV1tbq3YVErZ,15.168
油纸伞,1,neutral,BV11VA6z2Eaj,22.081
元朝：伊朗丢了,1,neutral,BV1gXPjzdEMg,38.482
烘干机好用！,2,positive,BV11VA6z2Eaj,131.317
蒋圣琼我想你了,2,positive,BV1GJ411x7h7,47.77
小破团的Night Changes？？？,2,positive,BV1tbq3YVErZ,35.794
脖子扭扭屁股扭扭,1,neutral,BV1tbq3YVErZ,51.868
这不是六个吗,1,neutral,BV1gXPjzdEMg,196.122
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.279
信道容量,1,neutral,BV1gXPjzdEMg,214.932
后面的俩BIGBANG忙内哈哈哈,2,positive,BV1ih41147Z6,49.607
被西方洗脑了,1,neutral,BV1gXPjzdEMg,264.784
同感，觉得看过,1,neutral,BV1gXPjzdEMg,41.035
我爸刚弄死他,1,neutral,BV1ih41147Z6,71.942
东家和掌柜的,1,neutral,BV1gXPjzdEMg,102.921
我报赣南师大,1,neutral,BV1ih41147Z6,6.439
是不是发过一次了,1,neutral,BV1gXPjzdEMg,45.55
江南不是埃及？,1,neutral,BV1gXPjzdEMg,52.495
以色列隔那么远为啥啊,1,neutral,BV1gXPjzdEMg,197.864
这个视频真好 加油,2,positive,BV1DVPTzhEfy,378.364
第七幕其一·活在当下(二),1,neutral,BV1ih41147Z6,168.356
年轻人有想法,2,positive,BV1gXPjzdEMg,231.867
我报赣南师大,1,neutral,BV1ih41147Z6,3.772
梅雨天遭罪,0,negative,BV11VA6z2Eaj,141.215
董事长不懂事,1,neutral,BV1gXPjzdEMg,145.3
第一次,1,neutral,BV1DVPTzhEfy,3.874
你被骗了,1,neutral,BV1GJ411x7h7,0.0
飞  驰  人  生  3   预  告   片,1,neutral,BV1GJ411x7h7,7.026
我喜欢在下雨天深入交流,2,positive,BV11VA6z2Eaj,114.387
这是台风快来了,1,neutral,BV11VA6z2Eaj,38.66
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.209
中文翻译 终于不是机翻,2,positive,BV1tbq3YVErZ,29.85
央视都说是五分之一的油,1,neutral,BV1gXPjzdEMg,217.0
委内瑞拉就是有油但人贫穷,1,neutral,BV1gXPjzdEMg,299.813
紧 跟 时 事,1,neutral,BV1GJ411x7h7,137.257
Never gonna give,1,neutral,BV1GJ411x7h7,128.907
洗刷刷洗刷刷,1,neutral,BV1tbq3YVErZ,86.258
秦始皇统一语言的伟大,1,neutral,BV1gXPjzdEMg,61.377
我报赣南师大,1,neutral,BV1ih41147Z6,15.525
喜欢雨天，讨厌回南天,1,neutral,BV11VA6z2Eaj,50.791
我报赣南师大,1,neutral,BV1ih41147Z6,7.022
秦始皇统一语言的伟大,1,neutral,BV1gXPjzdEMg,61.377
然后衣服再穿一个青绿色的汉服,1,neutral,BV11VA6z2Eaj,24.89
上头,2,positive,BV1DT4y1N7Bk,47.567
Minecraft26.1！！！！！！！,2,positive,BV1GJ411x7h7,72.525
我报赣南师大,1,neutral,BV1ih41147Z6,23.459
Black pink,1,neutral,BV1tbq3YVErZ,25.359
我报赣南师大,1,neutral,BV1ih41147Z6,25.467
黑暗欺骗出第五章了！！！,2,positive,BV1GJ411x7h7,42.273
我爸刚弄死他,1,neutral,BV1ih41147Z6,78.169
烟雨江南,1,neutral,BV11VA6z2Eaj,25.515
封建主义,1,neutral,BV1gXPjzdEMg,81.6
君要是吃半包辣椒岂不回本了,1,neutral,BV1PiQZBvEbV,81.855
那还选个球,0,negative,BV1gXPjzdEMg,126.153
怎么感觉发过呢,1,neutral,BV1gXPjzdEMg,37.365
pcl2过来的给我点个赞,1,neutral,BV1GJ411x7h7,5.162
所以南水北调是有必要的,1,neutral,BV11VA6z2Eaj,40.998
好像看过,1,neutral,BV1gXPjzdEMg,37.39
哈哈,2,positive,BV1PiQZBvEbV,79.063
这才是火星老仙该唱歌,2,positive,BV1tbq3YVErZ,90.744
委内瑞第一啦,1,neutral,BV1gXPjzdEMg,268.923
江南？阿富汗是有钱还是有粮啊,1,neutral,BV1gXPjzdEMg,45.364
神棍霍梅尼的人海战术,1,neutral,BV1gXPjzdEMg,172.001
2026了,1,neutral,BV1DT4y1N7Bk,101.818
G  T   A   6   手  机  版,1,neutral,BV1GJ411x7h7,59.874
多推,1,neutral,BV11VA6z2Eaj,8.714
波斯王子在美国喊话呢,1,neutral,BV1gXPjzdEMg,18.308
我爸刚弄死他,1,neutral,BV1ih41147Z6,68.934
我爸刚弄死他,1,neutral,BV1ih41147Z6,5.605
明教,1,neutral,BV1gXPjzdEMg,21.802
不是1/3，只有20%多点,1,neutral,BV1gXPjzdEMg,210.273
APT APT APT APT,1,neutral,BV1tbq3YVErZ,1.047
波斯王子在美国喊话呢,1,neutral,BV1gXPjzdEMg,18.308
2手都要抓，2手都要硬,1,neutral,BV1gXPjzdEMg,111.914
以后估计会消失，一直退让！,1,neutral,BV1gXPjzdEMg,30.502
而是他确实说话不算数,1,neutral,BV1gXPjzdEMg,113.063
铠 甲 勇 士 刑 天 大 电 影,1,neutral,BV1GJ411x7h7,44.454
太美了,2,positive,BV11VA6z2Eaj,25.317
